Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
88068,0.040123492,-0.19633947,-0.419040757,-2.276013548,0.515421247,-0.641205533,0.931834319,-0.307291033,-0.9996573,-0.132152734,-1.966549675,-0.722843385,0.683630722,-0.408360128,-1.399595173,1.070678867,-0.331641319,-1.515511964,0.507966813,0.170506504,0.130871654,0.241931619,0.174357957,-1.00221067,-0.85120552,-0.565005738,0.191437055,0.246606484,94,0
88069,-0.774190079,-0.185382982,0.301806459,-0.105044816,1.177322767,-1.485652619,0.453501207,-0.18695226,0.036861499,-0.269802624,-1.266473513,-0.515733143,-1.013372559,0.422664873,0.001371763,-0.244134976,-0.222355079,-0.447730574,0.58929394,-0.107644663,-0.139742999,-0.473767758,0.379265491,-0.136295973,-0.985907772,0.143043567,-0.022542809,0.339951007,2.69,0
88069,0.127698863,0.984482603,-0.525287082,-0.741196073,1.159804246,-0.316518112,0.862076493,0.053542306,-0.298162135,-0.66583909,0.710410986,0.51185135,0.08996116,-0.862928251,-0.925530204,0.625452788,-0.018720788,0.380936916,0.193545177,0.045581184,-0.312606956,-0.778798319,0.03482375,0.179837798,-0.400890703,0.116321454,0.219222593,0.070817748,1.29,0
88071,1.998458992,-0.091637957,-0.709637126,0.634908207,-0.658858884,-1.745927656,0.143356398,-0.341439195,0.615726021,0.098167081,-0.095487356,0.257626847,-0.986235145,0.506911658,0.072873933,-0.32347049,0.087414978,-1.051038091,-0.184209991,-0.310229691,-0.240765916,-0.608078941,0.46108841,0.906603898,-0.447787648,0.143576992,-0.075442982,-0.052775656,1.98,0
88071,-1.872156448,1.450177145,-1.933100725,-2.653269094,0.536226772,-1.378702261,1.392784171,-0.827886131,0.848945118,-0.139765236,-1.232284604,0.146228131,-0.503988112,0.440479983,-1.134106582,-0.375321103,-0.428110238,-0.707457729,-0.808550982,-0.367409429,0.711686418,0.497935819,0.215426418,0.802300855,-0.050182384,0.494233585,0.297260152,-0.230735343,80,0
88073,-3.06048113,-5.513709365,-0.813054141,-0.913648195,1.781013607,-1.580960921,0.517612973,-0.218698398,1.312853922,-1.119348464,-1.870202437,0.09031283,0.871477663,-0.275024454,0.39654704,0.637715295,-1.393442191,0.73746761,-0.607132936,2.294470406,1.011832404,1.016316927,2.416525715,-1.086433555,-1.615001072,0.272530057,-0.199176054,0.242612372,707.07,0
88073,-0.617484668,2.272852473,0.544967646,3.737514134,1.415251389,1.332208478,1.067637002,-0.193033035,-1.321475649,3.471461208,0.425619471,0.111579071,0.952871708,-0.376127166,-0.274438616,-0.237050894,-0.55511945,0.193780847,1.775770233,1.040231548,-0.407741074,-0.394107269,-0.005747122,0.048715662,-0.681608682,-0.018879907,0.562551782,0.06949477,3.2,0
88073,2.130722293,0.298372684,-2.652610055,0.317330963,0.946481359,-1.319421606,0.686238175,-0.428776563,0.075638107,-0.242770445,-0.706878063,-0.60788198,-0.802238179,-0.336818598,0.540712338,0.185656239,0.519540641,0.065391745,-0.081517917,-0.188899604,-0.017864978,-0.020882277,0.019238483,0.412247652,0.269586069,0.600320662,-0.112846487,-0.050966388,10.62,0
88074,-2.537418125,1.714537179,-2.307807963,-2.622335485,0.655848715,-1.775595412,0.535639492,-0.322667865,0.914065797,0.020869068,-1.367047286,0.370948221,-0.445749981,0.716684294,-1.157083691,-0.30639116,-0.244627808,-0.698412091,-0.853983631,-0.26197905,0.762714945,0.402064735,-0.025563956,0.807898455,-0.05246751,0.485826979,0.209954005,-0.191063663,1,0
88074,-0.526317827,0.773382461,-0.602100351,-1.94998994,2.546829941,3.643235226,-0.209285769,1.175781754,0.591812206,-0.997909544,0.210886327,-0.087879315,-0.29189225,-1.321122876,0.863162075,0.53533397,0.267461072,0.252088942,-0.513804335,0.231558426,-0.314099701,-0.772782136,-0.009743316,0.55880668,-0.083245794,-0.228194308,0.41345246,0.159703699,0.77,0
88075,-0.852402758,1.113023702,0.945468719,-0.181001439,-1.072358738,0.693895924,-2.148012653,-4.812770828,0.24523267,-0.787290866,1.004422431,1.328472938,-0.704856681,0.569511852,-0.705413019,0.541365202,-0.246431197,0.382935625,-0.801872991,-0.022106278,1.2732332,0.406460954,0.237315736,0.484751039,0.526723414,0.425550327,0.211382248,0.280052545,17.26,0
88076,-3.149708392,3.240680263,-2.802534538,-1.041261231,-0.174163246,0.537925199,-0.889925319,2.248929536,0.254514962,0.979877929,0.497336364,1.946363141,1.179384178,1.362018442,0.398002728,-0.604762444,0.49809561,-0.545074274,-0.741296261,0.408886868,0.42743516,1.570116031,0.165624324,-1.599436931,-0.465849786,-0.09605603,0.503392102,0.184117137,1.79,0
88077,-2.87496767,-3.510077957,-2.398040384,0.353509869,2.753982742,-1.626417493,-0.206163933,0.464396112,0.172375454,-1.559467305,-0.377577079,1.037659219,1.00041611,-1.117254343,-1.368288081,0.733885061,0.408353886,1.358380056,0.532849608,1.467156931,0.500675884,-0.172452934,0.820173381,-1.498494706,-1.689839003,-0.422597925,0.215768505,-0.224564323,305.96,0
88078,-0.097147204,-0.087344702,0.737806333,2.606195182,-0.114720081,1.797803584,0.958126282,0.021443178,-1.20594163,1.21392363,-0.201682203,-0.426330717,-0.259911065,-0.318481976,-1.112908099,-0.248802127,0.281652917,0.330164305,2.604443227,0.881585487,0.227985714,0.632904719,0.436750388,0.322845514,-1.041022578,2.675483307,-0.165905551,-0.028047061,251.46,0
88079,-1.524080896,-1.093226101,0.745317197,1.307315589,2.417964485,-1.352799676,-0.743836333,-0.198172556,-0.275684857,1.060932875,0.756272338,0.346426956,-0.14662782,0.375333084,0.844385015,-0.977182784,0.234644108,0.214122282,3.4188037,0.107977252,-0.364891639,-0.465647599,-0.413781399,-0.317771981,-0.72869277,0.62478283,0.391655635,-0.128259112,5.35,0
88081,-0.430393301,0.40482994,-0.046531217,-0.700819363,1.325390353,-0.877231174,0.796507638,-0.227664802,-0.064763487,-0.575694956,-1.17108765,-0.177182304,0.062346252,0.309312588,0.437246461,-0.095319246,-0.73742015,0.203150411,-0.237934396,-0.162016083,0.291995396,0.825121525,-0.345774929,0.514486413,0.273876307,-0.170422606,-0.073073121,0.061885387,18.36,0
88081,1.807496134,-0.662192382,-0.499485981,0.023728434,-0.541188928,-0.060071158,-0.517298762,0.103979879,1.008070961,-0.091150919,0.978503055,1.310773433,0.283714218,0.097499389,0.005025002,0.425319045,-0.773516116,0.232689262,0.292104967,0.01051513,-0.093400983,-0.367873875,0.341662242,0.747673874,-0.539496378,-0.349375463,-0.01314543,-0.024032435,88.35,0
88082,-0.589144994,1.259349462,-1.632158224,-1.001891514,2.956623954,-0.759998546,1.539360142,-0.147123389,-1.099038393,-1.886453249,0.663644966,-0.108228226,0.112048182,-2.468983659,-1.332229115,0.91240027,1.319564769,1.348628236,-0.327612841,0.054431611,0.019540164,0.029155588,-0.586064053,-0.52089031,0.643522361,0.632514013,0.015205239,0.155760916,0.76,0
88082,2.293381442,-0.530050063,-2.81043775,-1.202723867,0.71470471,-0.849320097,0.329874763,-0.430761322,-1.251838837,1.108075773,0.360708632,-0.353766957,-0.280628169,0.629075674,-1.127622116,0.475611481,0.061794053,-0.999896721,1.289373648,-0.01112634,0.484204554,1.390119482,-0.289002623,0.188002254,0.828233449,0.285783039,-0.107956794,-0.101615052,20,0
88083,0.196511268,1.102058066,-0.632451162,-0.694871956,1.290382376,-0.472485,1.023840086,-0.126960449,-0.151445351,-0.860095076,-1.065004961,0.194484007,1.071666234,-1.244856846,-0.300980355,0.461705942,0.092640793,-0.138470409,-0.008006108,0.093878931,-0.371877678,-0.866494076,0.003553552,0.007460146,-0.309275136,0.146352555,0.228776308,0.080075909,0.99,0
88084,-1.691102258,-0.998312969,-0.284547184,-0.458575306,1.840379504,-1.193486387,1.005685821,-0.523637116,0.441623933,-0.721307582,-0.663039443,0.049230494,0.762795061,-1.732733822,-0.348347451,0.725830467,-0.158562182,0.131196147,-0.747876685,-0.862779074,-0.263579994,0.481780298,1.445638585,0.605057934,-0.815069729,0.115937543,0.241448221,-0.222063433,54.95,0
88085,-0.489320555,0.605316053,-1.579530335,-2.470282344,3.897838548,2.6800212,1.085621911,0.613122431,-0.818315644,-0.962053041,-0.149892241,-0.173403281,-0.545417643,0.918562343,0.087825112,-0.543135016,-0.600616084,-0.555158067,-0.647045065,-0.101410226,0.225415102,0.496506787,-0.432414276,0.753166973,0.602961443,0.165497993,0.034409728,0.099721555,1.46,0
88085,2.014477721,-0.223241019,-1.294523158,-0.068174788,0.353290379,-0.202612007,0.01414572,-0.151044088,0.456120962,0.02450657,-1.072818176,0.475361604,1.074717402,0.129726725,0.919319857,0.605661577,-0.880969409,-0.68410973,0.247281071,0.000843945,-0.474082481,-1.479185973,0.442567609,-0.117085487,-0.600168559,0.032482264,-0.074510527,-0.039699336,52.66,0
88086,0.137549852,1.02705975,-0.419798359,-0.55638296,0.958219911,-0.73234695,0.967789891,-0.086181296,-0.054311882,-0.845187754,-0.662359143,-0.085232631,0.053778491,-1.022372318,-0.194309924,0.280920329,0.407748245,-0.298985512,-0.288744368,0.019578146,-0.336662252,-0.813716602,0.100754371,0.500561066,-0.429485896,0.119192489,0.225305326,0.083673323,4.49,0
88087,1.982446516,-0.368936237,0.069279428,1.146233733,-0.548999856,0.566330589,-1.068450008,0.229992895,1.465485687,0.12905911,-1.923447977,0.079530797,0.530376689,-0.487656251,0.933216928,0.980443558,-1.201781858,0.853730783,-0.536412013,-0.21214014,0.189247822,0.784440432,0.076138534,-1.077851598,-0.175604778,-0.518933154,0.100455739,-0.027822591,1.49,0
88091,-4.326890268,-5.491188149,1.681809941,-0.328516751,5.062371691,-4.517878007,-3.34621103,0.372246856,0.872721323,-0.780686943,-0.704605263,0.990021795,1.083410727,-0.012176734,0.850130747,0.0851018,-0.520724481,-0.079069345,0.184035603,1.522928806,0.394998717,-0.532864717,1.139113138,0.058610902,-0.381044402,0.301921939,-0.112502639,0.268055939,30.82,0
88091,0.940839456,-2.177403196,-1.085664068,0.624339356,-1.173701616,-0.140309565,0.010595863,-0.011655071,1.28548181,-0.240911993,0.382968655,0.32856639,-1.133934277,0.580045196,0.604374123,0.580802439,-0.942846273,1.244239319,-0.083169597,0.790389565,0.565977277,0.517286111,-0.38301403,-0.343665542,-0.29313302,-0.614151619,-0.054669992,0.044254972,540,0
88092,-1.212663317,-0.258274289,-2.103799145,-0.949071082,1.23457687,-0.77776002,2.037515935,0.044043412,-1.023952736,-0.980893107,-0.085006895,0.20200417,-0.734482026,1.441679259,-1.252379684,-0.41490307,-0.510268887,0.487150292,0.331277625,0.476672083,0.686639911,1.187079343,0.210360793,0.24760685,0.227609453,0.258573163,-0.101591957,0.024688936,278.82,0
88094,-0.13404441,1.114448956,-0.605678522,-0.768026141,1.100700122,-0.389844876,0.840038083,0.058356195,-0.10732485,-0.354777361,0.79551268,0.541851762,0.070931789,-0.927039455,-0.911439881,0.586559025,-0.001827122,0.342341187,0.138491619,0.164052419,-0.340773201,-0.79052516,0.049972388,0.247705882,-0.360071082,0.117092744,0.3332954,0.128539387,5.75,0
88094,0.97512973,-2.51871845,0.235558263,0.979204938,-1.851707171,1.299894584,-1.125007149,0.464721596,2.281200783,-0.391152298,-0.060762054,1.410655751,-0.162335482,-1.027510066,-2.093480374,0.125552108,-0.132660536,0.520482868,0.377075715,0.745233006,0.393090498,0.592002603,-0.195484171,0.877529956,-0.579646514,0.635455792,-0.05328438,0.040102379,465.05,0
88095,-1.341586596,-0.82841443,-0.271852909,0.51293332,-0.041845375,-0.602636366,1.934649688,-0.246000988,-0.136762904,-1.681265789,-0.563959523,-0.243302583,-0.162601076,-1.360549218,0.226729374,-0.47393237,1.472688249,0.425889544,0.998060994,1.16003839,0.152641579,-0.282152052,0.961190316,-0.169916824,-0.061069298,0.054100473,-0.008459932,0.230750713,440.55,0
88095,-0.329791979,1.239692277,-0.7629379,-0.838079209,0.961789245,-0.372038545,0.776191252,0.134099551,0.249925501,-0.018508917,0.568442722,-0.056301819,-1.011810993,-0.784699763,-0.773225022,0.637357817,0.025898609,0.483299301,0.141094124,0.223351977,-0.388129136,-0.913390173,0.064438339,0.142785244,-0.336517342,0.129511285,0.429774013,0.186703385,5.98,0
88097,-0.198939869,1.155137565,-0.854466097,-0.507217151,0.494995127,-0.855390784,0.53672138,0.407172432,0.018308524,-1.019383167,-1.195313296,-0.800619377,-1.424873577,-0.405879018,-0.103721674,0.558265379,0.580446067,0.046951629,-0.183589211,-0.166703419,-0.319359706,-0.99073745,0.173734952,0.429618845,-0.430019455,0.126315392,0.084299665,0.017623852,11.48,0
88098,2.032447905,-0.022721162,-1.429822236,0.132412643,0.351458861,-0.541265257,0.121326935,-0.170955547,0.236003642,0.152011197,1.155672241,1.27229336,0.556026385,0.564521225,0.068080811,-0.085250544,-0.744407425,0.300095616,-0.015483429,-0.17651044,0.30458954,1.006160944,0.027098011,0.756043576,0.257735255,-0.160604287,-0.021377594,-0.060978575,0.89,0
88098,1.680024227,-0.665344888,-2.155124133,0.331615214,0.212931937,-0.280465338,0.027787055,0.081213021,1.080531074,-0.755830863,0.57820073,-0.315872094,-2.278736895,-0.959994795,-0.440476635,0.424592606,0.962558858,0.941201926,0.438366561,0.068900527,-0.151134849,-0.719518239,0.044748844,0.111681451,-0.173385802,-0.123818088,-0.056770406,-0.001067019,177.44,0
88100,-0.119612152,1.218017909,1.395291046,3.025018274,0.798802908,0.198187425,1.292097518,-0.222226629,-1.522780686,0.975013286,-1.330406773,-0.474455407,0.22447045,-0.162829655,-0.854067566,0.81373004,-0.946667757,-0.609986991,-0.938389156,0.038112397,-0.359917053,-1.026138989,0.391500918,-0.231888383,-1.325313695,-0.696199827,0.037519163,0.025375028,61.34,0
88102,-6.279671965,5.859105254,-4.114333386,-1.378272684,-2.037930744,-1.751372229,-0.954972599,2.140334801,3.372207988,5.183900468,-1.375990983,0.263048184,-0.867160202,0.63945032,0.76869441,-0.341949311,0.219086108,0.080093659,-0.629329959,2.044506976,-0.127094076,0.846465985,0.368749288,-0.167619606,0.25849388,-0.215801514,1.059605949,0.199751036,1.79,0
88105,1.788012674,-0.873242725,-0.806650144,0.060941275,-0.398856964,0.29013695,-0.6295831,0.164525557,0.901623198,0.183499492,0.320393059,0.449521586,-0.271856359,0.19504125,0.32739148,0.949918866,-1.077612759,0.848036879,0.090132367,0.082532441,0.253943283,0.511832849,0.052224202,0.238223004,-0.351373622,0.620286187,-0.070587175,-0.037488313,125,0
88105,2.108345043,-0.02274118,-2.870251214,-0.229287241,1.19718429,-0.836816778,0.875098224,-0.405264014,-0.038065919,0.193618325,0.280475138,0.420476934,-0.661803016,1.12317932,-0.652338807,-0.585426475,-0.532657498,0.197075684,0.735559045,-0.170711963,0.295252288,0.915231537,-0.279252353,0.176784203,0.801190082,0.44490919,-0.120784951,-0.096135009,32.7,0
88106,-2.574673747,2.991435832,-2.239793076,-1.729803561,0.376615527,-1.517598227,1.075329781,0.27230761,1.28982675,2.583502976,0.352831367,0.007393742,-1.5903281,0.781123094,-0.607544849,-0.409652494,-0.607832793,0.258328801,-0.026789304,1.051958253,0.013496356,0.643424854,-0.09937616,-0.361628078,0.199056841,0.140429053,1.30177449,0.797223809,0.92,0
88106,-3.001270696,1.922821842,1.235532386,-0.899050933,-0.426704834,0.90383219,-0.75699552,-2.289414903,1.449482481,0.128228325,-0.602156595,-0.101761081,0.45961841,-2.372743067,0.933843117,1.059462078,0.302174617,0.957620947,-0.733360684,-0.486994666,2.315814603,-0.302893534,0.048633069,0.507616771,0.384558953,0.528202469,-0.806228053,-0.25985785,41,0
88106,1.895491206,0.512453958,-0.679269214,3.825495341,0.620711219,0.349844408,0.190988386,-0.093854429,-0.850170124,1.326683314,-1.325658175,0.549848419,1.267440826,-0.291418806,-1.629913407,0.425982712,-0.625513313,-0.638893665,-1.328497424,-0.16044063,0.091694998,0.441460823,0.081987116,0.765858049,0.198368581,0.057860821,-0.025515076,-0.038461857,21.94,0
88109,1.912113192,-0.305744314,-0.53433114,1.472908393,-0.23082042,0.17619611,-0.378506317,0.167183832,1.379594755,0.008106906,-1.623505723,-0.061473472,-1.54408982,-0.006770458,-0.962826854,-0.353660755,0.016437434,-0.723878174,0.204472025,-0.321142964,-0.538764827,-1.386563979,0.467151483,0.479957757,-0.350566342,-1.125475344,0.04073356,-0.025099898,23.99,0
88110,-0.739150029,0.919807379,-0.872697598,-0.452500006,0.798809804,-0.836312578,0.566636243,0.156986049,-0.012992614,-0.27054446,-1.347534456,-0.011645055,0.189363322,0.62266,0.523495108,-0.211023381,-0.466150255,0.320974414,0.194442537,-0.188380375,0.389981777,1.234035857,0.135534429,0.510211168,-0.670939279,-0.250844899,0.138403844,0.26587002,4.63,0
88110,1.986752667,0.135855452,-1.71971719,1.20749796,0.633532553,-0.632683217,0.549956108,-0.2547979,-0.03751043,0.421957193,0.433611046,0.907746999,-0.283137679,0.712277431,-1.194237556,-0.445939569,-0.496751446,-0.056334329,0.185978466,-0.256423639,0.087051027,0.42063472,-0.06504297,-0.389236723,0.467760202,-0.487801825,-0.021036755,-0.073523958,20.06,0
88111,2.250935937,-0.789894412,-1.687689182,-1.232050051,-0.099257154,-0.466589015,-0.483890019,-0.197001259,-0.664369234,1.049024049,0.086613197,-0.338823289,0.222359338,0.150278411,-0.251112581,1.433511922,-0.50693215,-0.401623804,1.096384219,0.011240723,0.428080596,1.222571168,-0.159957849,-1.038020532,0.299775641,0.123008953,-0.041822006,-0.085408464,15.95,0
88111,-0.397047137,-2.361623688,-0.350779907,-0.276366323,-3.199915307,0.672809779,1.898127329,-0.428045883,-2.454382059,1.034080626,-0.906595557,-1.072588045,0.974578115,-0.338187843,0.700192941,-1.524428356,1.4108172,0.135559341,2.59911045,1.522927357,-0.032490544,-0.754243775,2.191772792,-0.095087127,-1.747646344,-0.451114299,0.128343708,0.354492109,729.57,0
88112,1.837827231,-0.257898588,-1.67303002,0.564860594,-0.136500814,-1.300265963,0.221329957,-0.290158875,1.083921929,-0.866038566,-0.553125393,0.077950477,-0.583076067,-1.333719777,-0.071517899,0.007588495,1.113749032,0.081896088,0.093162196,-0.024131438,-0.193848182,-0.526045652,0.110108867,-0.076609835,-0.115387771,-0.099761367,-0.027367465,-0.005675774,104.02,0
88112,-0.141316492,0.332389357,-0.738506214,-0.371835985,0.375103594,0.887165851,-0.344716221,0.720543258,0.757861351,-1.112141941,-0.521989521,0.827077345,0.531911884,-1.632804824,-1.965420444,0.716651755,0.243478062,1.199860568,0.2004592,-0.262144652,0.277383145,1.064977534,0.085728947,-0.356493268,-0.522953368,0.618120356,-0.14025202,-0.070171709,45,0
88112,-0.597943266,0.351599804,0.330490433,-1.537621321,0.397706334,-0.379467568,0.432064783,-0.843573595,0.125919031,-2.339024561,-0.054202532,0.264459132,0.849347664,-2.655440784,-0.009637537,1.710193853,0.899021206,0.138120263,-1.680126991,0.184519332,0.348398054,-1.908939885,-0.354955077,0.448259452,1.226286381,0.869671437,-0.071381279,0.19932325,178.4,0
88114,-2.298493881,2.32480715,0.238649123,-1.515941187,1.448680021,-0.360358371,2.509809262,-4.180017081,3.800961233,5.99987077,2.04998544,-0.385602455,-0.96514405,-2.391723087,0.350591444,-1.465959449,-1.748331084,0.126624421,-0.037120111,1.526632655,1.144131559,1.005606987,-0.136035611,-0.024461342,-0.64398386,-0.55259355,-0.83435839,-1.495098582,18.99,0
88115,1.978904852,-0.530168035,-0.898060166,0.283111056,-0.278143608,-0.079314419,-0.519831096,0.060577639,1.480043333,-0.110998178,-1.622825048,-0.465709844,-1.081615054,0.189788844,0.816134704,0.303898449,-0.663706558,0.466678974,0.002111744,-0.194057574,0.103623804,0.341110087,0.096017172,0.212857497,-0.052900596,-0.267416806,0.008042734,-0.034941872,41.43,0
88115,-0.398316569,1.211294114,1.867143944,4.200374755,0.1890765,1.398006873,0.247023486,0.33060865,-2.005007014,1.664277258,0.281683626,0.07064238,1.026761542,0.004670112,0.481398782,0.579219115,-0.553742076,1.211458043,1.301758942,0.596176784,0.301753182,0.918640756,-0.081284972,-0.480598019,-0.333548529,0.47832149,0.418626862,0.225653677,80.25,0
